site,date,Ca,Mg,Na,K,Cl,NO3,SO4,name,river,Ca_SO4,Mg_SO4,Na_SO4,K_SO4,Cl_SO4,NO3_SO4
21PA_WQX-WQN0202,2016-01-12,0.3493188282848445,0.17099362271137625,0.26002871103228575,0.04573088855525688,0.2672552393309452,0.06611121820271727,0.19616906100353945,S3,SUSQUEHANNA RIVER,1.7807029635450098,0.8716645827666526,1.3255337498281348,0.23311978107715856,1.3623720170945974,0.33701144239827113
21PA_WQX-WQN0305,2017-08-21,0.8761914267179001,0.2516354659535075,1.0486403756383982,0.044503213694713065,1.044791696048289,0.02613035190301784,0.09925046845721423,S8,SUSQUEHANNA RIVER,8.828083537919182,2.5353579672219353,10.565596232832446,0.44839298379632236,10.526818787748967,0.263276862156901
21PA_WQX-WQN0302,2017-11-13,0.27808273865961375,0.1054721250771446,0.6828254777157613,0.023376975469521694,0.28203537077257207,0.03980238028943292,0.1693628981886321,S6,SUSQUEHANNA RIVER,1.6419342231017577,0.6227581495427199,4.0317300011909785,0.13802890550139862,1.6652724639752459,0.2350123947755195
21PA_WQX-WQN0301,2017-11-13,0.5299416138529867,0.20892820407323598,0.6898720904938193,0.047546824286477926,0.5641271542605703,0.04155154319004477,0.17196543826774935,S5,SUSQUEHANNA RIVER,3.0816751272303344,1.214942991904779,4.011690357336175,0.27649058302312907,3.2804682146782715,0.241627292138489
21PA_WQX-WQN0302,2014-10-18,0.6212884874494734,0.24632791606665297,0.826454585080868,0.08230536877562451,0.9119961639353509,0.02741545117693675,0.17546325213408287,S6,SUSQUEHANNA RIVER,3.54084675789952,1.4038718254145763,4.710129186761684,0.4690746795957574,5.197647671766823,0.1562461133228445
21PA_WQX-WQN0202,2016-09-08,0.7111133290084335,0.42789549475416583,0.8003560192362089,0.05928646514042809,0.9063266860350324,0.009959519372871555,0.5241723922548407,S3,SUSQUEHANNA RIVER,1.3566401808180435,0.8163258902543131,1.5268946458498218,0.11310489834345254,1.7290622311035355,0.01900046534314509
21PA_WQX-WQN0203,2018-10-03,0.4466290733070512,0.19625591442090107,0.37146958718897954,0.047572400846072595,0.3538487575099427,0.04401465013172268,0.18502290235269622,S4,SUSQUEHANNA RIVER,2.4139123731594774,1.0607114682851106,2.0076951688979188,0.2571162825853237,1.9124592307790393,0.23788757808922825
21PA_WQX-WQN0302,2018-02-14,0.6101851389789908,0.20917506685867104,1.044595097932476,0.0423547826887614,1.097746312018729,0.06454054131237194,0.16417863835103058,S6,SUSQUEHANNA RIVER,3.716592762051986,1.2740699335770682,6.362551842457274,0.2579798633620202,6.686291974669908,0.3931116859087217
21PA_WQX-WQN0301,2014-05-17,0.4391436698438046,0.166508948775972,0.5284959583543445,0.04151075622213753,0.6173807576227681,0.028236486824162722,0.15468457214241102,S5,SUSQUEHANNA RIVER,2.8389623073689925,1.0764418614590394,3.416604196750678,0.26835744280897306,3.9912238762529846,0.18254235980409655
21PA_WQX-WQN0323,2017-03-27,0.467338689555367,0.13626825756017277,0.7033563495135599,0.03606294902847438,0.8123431021352212,0.04640636266929398,0.09639808453050176,S7,SUSQUEHANNA RIVER,4.848008047374575,1.413599224754881,7.29637267108775,0.3741044150837202,8.426963109191075,0.4814033691158078
21PA_WQX-WQN0305,2018-05-16,0.5488297819252457,0.1551532606459576,0.5321497575725967,0.03846714563037267,0.6339463515076297,0.035661504851249755,0.09567457838850718,S8,SUSQUEHANNA RIVER,5.736422267748121,1.621676972705586,5.56208103067555,0.40206234799560403,6.626068932682978,0.37273751765530183
21PA_WQX-WQN0203,2014-09-03,0.5963371425719846,0.3156552149763423,0.591567492478937,0.045833194793635526,0.5272896510873551,0.01827696745129117,0.37252758692483867,S4,SUSQUEHANNA RIVER,1.6007865283069675,0.847333797698126,1.5879830467382057,0.12303302198900735,1.415437861770332,0.0490620509535009
21PA_WQX-WQN0203,2016-01-12,0.3867458456010779,0.17152849207981896,0.38717222430551607,0.03938790177578053,0.40315347079231656,0.0501188716828375,0.17914844888611284,S4,SUSQUEHANNA RIVER,2.1588009720750505,0.9574656836066832,2.1611810021958204,0.21986180746013587,2.2503877276024133,0.2797616836453815
21PA_WQX-WQN0203,2016-05-03,0.5514247217925046,0.25554412672289656,0.543720121763729,0.03140801518224577,0.5847177953910812,0.02777242319746978,0.369560691234645,S4,SUSQUEHANNA RIVER,1.4921086978982532,0.6914808116338435,1.4712607013133465,0.08498743488469095,1.582196941556824,0.07514983020701259
21PA_WQX-WQN0201,2015-05-14,0.5439393183292579,0.26706439004320104,0.5002225120226306,0.04166421557970551,0.6396637802160606,0.024702463820885718,0.38733083489485737,S2,SUSQUEHANNA RIVER,1.4043274362004063,0.6894994304176605,1.291460598943583,0.10756751548328303,1.6514661952738674,0.0637761355291822
21PA_WQX-WQN0202,2019-02-14,0.3867458456010779,0.16868957004731536,0.3440660930520877,0.031970699493328356,0.3867627563252756,0.06775328949716922,0.18119820945242554,S3,SUSQUEHANNA RIVER,2.1343800624178897,0.9309670915462639,1.898838261657458,0.17644048244153548,2.134473389632595,0.3739180961109782
21PA_WQX-WQN0305,2017-10-18,1.080393233195269,0.3279572104505246,1.2396818776213019,0.05752168252839637,1.2746453050517588,0.02402421698187296,0.14615865084322296,S8,SUSQUEHANNA RIVER,7.391921223699256,2.243843991159359,8.481755068682498,0.3935564689229171,8.7209706555037,0.1643708178973445
21PA_WQX-WQN0214,2018-02-16,0.5601576924996257,0.24069121579921826,0.46803428081421783,0.0752462383274976,0.5325360336219783,0.11598020947118165,0.15198834062044556,J1,JUNIATA RIVER,3.6855306809256194,1.583616314361158,3.079409110617381,0.49507901737941234,3.503795300666249,0.763086227520665
21PA_WQX-WQN0203,2015-02-23,0.7834722291531513,0.42378111499691423,0.9612971752782729,0.04296862011903331,1.0627309395537754,0.08485224928070138,0.5441286695815116,S4,SUSQUEHANNA RIVER,1.4398657393952765,0.778825190966033,1.7666725335711584,0.07896775619649006,1.9530875672680872,0.15594151535143533
21PA_WQX-WQN0201,2018-04-10,0.4297869155147462,0.17490228348076528,0.41287931166250524,0.030512835596432582,0.47829520773982453,0.06264858960354688,0.20915053091817615,S2,SUSQUEHANNA RIVER,2.054916684303744,0.8362507267513968,1.9740772822806356,0.14588935281436036,2.2868467301521846,0.29953827670681965
21PA_WQX-WQN0301,2017-12-13,0.7187484405409451,0.27327710347665085,0.9084040818330972,0.039643667371727156,0.8302823456407074,0.04483568577894864,0.2433374973974599,S5,SUSQUEHANNA RIVER,2.953710168913933,1.1230373715493938,3.7331035765085483,0.1629163930578871,3.4120608394543894,0.1842530898791789
21PA_WQX-WQN0214,2014-04-01,0.42916313189280897,0.2022629088664884,0.4567249022815323,0.04639587910471811,0.5290384452655629,0.09359806378376062,0.15908806995627733,J1,JUNIATA RIVER,2.6976449711833026,1.2713895449361912,2.8708934768462235,0.29163644462761557,3.3254438589327293,0.5883411861711847
21PA_WQX-WQN0323,2016-06-08,0.6237836219372224,0.19493931289858055,0.6829124729352435,0.044298601217955764,0.8092404027867881,0.01784860102665153,0.11898813241723923,S7,SUSQUEHANNA RIVER,5.242401988039333,1.6383088711319027,5.739332646558135,0.3722942811020849,6.8010177683026125,0.15000320337884043
21PA_WQX-WQN0202,2017-04-18,0.462847447477419,0.19786052252622918,0.4682082712531822,0.030615141834811233,0.4720954503145009,0.04994038567257098,0.2618571726004581,S3,SUSQUEHANNA RIVER,1.767556881795375,0.7556047465162428,1.788029201581485,0.11691542198664095,1.8028738553395462,0.19071612656862397
21PA_WQX-WQN0302,2014-06-17,0.7016318179549877,0.2178152643488994,0.7870892482651739,0.04629357286633946,0.8260231856260399,0.03555441324508985,0.14312929419113052,S6,SUSQUEHANNA RIVER,4.9020839648524355,1.5218077164415797,5.4991485335917245,0.3234388398822146,5.771167882117783,0.24840766138070636
21PA_WQX-WQN0214,2018-03-15,0.7186361594889963,0.3459987656860729,0.43949984882405735,0.03965645565152449,0.4593363044030124,0.13618482583335118,0.21480533000208202,J1,JUNIATA RIVER,3.3455229415491265,1.6107550296015434,2.046037911721266,0.1846157897997229,2.1383841099220406,0.6339918373162863
21PA_WQX-WQN0305,2015-10-30,0.8732970707121113,0.3016251800041144,1.0178440679417005,0.0618185445402997,1.3015259639522747,0.03701799852927527,0.1533728919425359,S8,SUSQUEHANNA RIVER,5.6939466919571995,1.966613370745621,6.6364013552215955,0.4030604349787002,8.486023491295427,0.24135946098704833
21PA_WQX-WQN0302,2018-05-24,0.35281201656769295,0.14708907632174448,0.4298433794615336,0.04874892258742707,0.41344597072180067,0.026630112731764084,0.10492608786175307,S6,SUSQUEHANNA RIVER,3.362481378630505,1.4018351328941556,4.096630191986955,0.46460249858602315,3.940354388000652,0.25379877659072725
21PA_WQX-WQN0305,2017-12-20,0.7945256749338788,0.2395391894671878,0.9177560679274334,0.03603737246887972,0.9312328998956364,0.055759029607259376,0.11445971267957528,S8,SUSQUEHANNA RIVER,6.941531271864338,2.092781677145799,8.018158061401477,0.31484765796822056,8.135901079033635,0.4871498302931637
21PA_WQX-WQN0203,2015-12-02,0.5339587803782623,0.23205101830898991,0.43497609741098314,0.03271241972157357,0.5198995853665416,0.031342143402800095,0.3191651051426192,S4,SUSQUEHANNA RIVER,1.672986087058804,0.7270563560051395,1.3628560591441026,0.10249372251066105,1.62893617437979,0.09820040755644271
21PA_WQX-WQN0214,2014-10-17,0.6362592943759668,0.29417815264348895,0.364553467240145,0.08455610601995482,0.4120384734719205,0.08949288554763077,0.20693316677076826,J1,JUNIATA RIVER,3.074709116498409,1.4216094850052092,1.7616966527361066,0.4086155319587917,1.9911669062135369,0.4324724109923238
21PA_WQX-WQN0201,2017-07-26,0.5239782424272668,0.22427484056778443,0.3328002121291432,0.07578334607898553,0.3128931261106253,0.10709160615990919,0.2154486779096398,S2,SUSQUEHANNA RIVER,2.432032758386318,1.0409664275677122,1.5446844016778842,0.35174662854403504,1.4522861274732637,0.49706318552961326
